week_id,week_start,week_end,posts_processed,twitter_posts,truth_posts,reposts,original_posts,unique_nodes,edge_count,negative_posts,neutral_posts,positive_posts,top_topic,top_topic_node,top_topic_count,top_entity,top_entity_node,top_entity_count,top_nodes_json
2010-W31,2010-08-02,2010-08-08,2,2,0,0,2,4,6,0,2,0,Media Communications,topic::media_communications,2,Las Vegas,loc::las vegas,1,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":2},{""node"":""loc::las vegas"",""label"":""Las Vegas"",""count"":1},{""node"":""org::nbc"",""label"":""Nbc"",""count"":1},{""node"":""per::b"",""label"":""B"",""count"":1}]"
2010-W32,2010-08-09,2010-08-15,7,7,0,0,7,8,13,0,3,4,Media Communications,topic::media_communications,6,Westchester,loc::westchester,1,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":6},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":1},{""node"":""loc::westchester"",""label"":""Westchester"",""count"":1},{""node"":""per::eric"",""label"":""Eric"",""count"":1},{""node"":""loc::las vegas"",""label"":""Las Vegas"",""count"":1},{""node"":""loc::trump"",""label"":""Trump"",""count"":1},{""node"":""loc::trump international hotel"",""label"":""Trump International Hotel"",""count"":1},{""node"":""loc::vegas"",""label"":""Vegas"",""count"":1}]"
2010-W33,2010-08-16,2010-08-22,2,2,0,0,2,2,1,0,0,2,Media Communications,topic::media_communications,2,Nbc,org::nbc,1,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":2},{""node"":""org::nbc"",""label"":""Nbc"",""count"":1}]"
2010-W34,2010-08-23,2010-08-29,3,3,0,0,3,4,4,0,0,3,Media Communications,topic::media_communications,3,Las Vegas,loc::las vegas,1,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":3},{""node"":""loc::las vegas"",""label"":""Las Vegas"",""count"":1},{""node"":""org::nbc"",""label"":""Nbc"",""count"":1},{""node"":""per::jim"",""label"":""Jim"",""count"":1}]"
2010-W35,2010-08-30,2010-09-05,5,5,0,0,5,14,22,0,1,4,Media Communications,topic::media_communications,3,Bedminster,loc::bedminster,1,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":3},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":1},{""node"":""loc::bedminster"",""label"":""Bedminster"",""count"":1},{""node"":""loc::trump national golf club"",""label"":""Trump National Golf Club"",""count"":1},{""node"":""loc::westchester"",""label"":""Westchester"",""count"":1},{""node"":""org::yankees"",""label"":""Yankees"",""count"":1},{""node"":""per::bill o ' reilly"",""label"":""Bill O ' Reilly"",""count"":1},{""node"":""org::cbs"",""label"":""Cbs"",""count"":1},{""node"":""per::david letterman"",""label"":""David Letterman"",""count"":1},{""node"":""topic::social_culture_education"",""label"":""Social Culture Education"",""count"":1},{""node"":""loc::trump"",""label"":""Trump"",""count"":1},{""node"":""loc::york"",""label"":""York"",""count"":1}]"
2010-W36,2010-09-06,2010-09-12,3,3,0,0,3,3,2,0,2,1,Media Communications,topic::media_communications,3,Nbc,org::nbc,1,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":3},{""node"":""topic::endorsements_appointments"",""label"":""Endorsements Appointments"",""count"":1},{""node"":""org::nbc"",""label"":""Nbc"",""count"":1}]"
2010-W37,2010-09-13,2010-09-19,4,4,0,0,4,5,5,0,1,3,Media Communications,topic::media_communications,4,Eric,per::eric,1,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":4},{""node"":""per::eric"",""label"":""Eric"",""count"":1},{""node"":""org::nbc"",""label"":""Nbc"",""count"":1},{""node"":""org::qvc"",""label"":""Qvc"",""count"":1},{""node"":""per::melania"",""label"":""Melania"",""count"":1}]"
2010-W38,2010-09-20,2010-09-26,2,2,0,0,2,2,1,0,1,1,Media Communications,topic::media_communications,2,Nbc,org::nbc,1,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":2},{""node"":""org::nbc"",""label"":""Nbc"",""count"":1}]"
2010-W39,2010-09-27,2010-10-03,2,2,0,0,2,5,6,0,1,1,Media Communications,topic::media_communications,2,Nbc,org::nbc,1,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":2},{""node"":""org::nbc"",""label"":""Nbc"",""count"":1},{""node"":""per::per"",""label"":""Per"",""count"":1},{""node"":""topic::endorsements_appointments"",""label"":""Endorsements Appointments"",""count"":1},{""node"":""per::ivan"",""label"":""Ivan"",""count"":1}]"
2010-W40,2010-10-04,2010-10-10,3,3,0,0,3,5,5,0,0,3,Media Communications,topic::media_communications,2,Scotland,loc::scotland,2,"[{""node"":""loc::scotland"",""label"":""Scotland"",""count"":2},{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":2},{""node"":""topic::endorsements_appointments"",""label"":""Endorsements Appointments"",""count"":1},{""node"":""loc::aberdeen"",""label"":""Aberdeen"",""count"":1},{""node"":""org::nbc"",""label"":""Nbc"",""count"":1}]"
2010-W41,2010-10-11,2010-10-17,2,2,0,0,2,3,1,0,1,1,Media Communications,topic::media_communications,1,Nbc,org::nbc,1,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":1},{""node"":""org::nbc"",""label"":""Nbc"",""count"":1},{""node"":""topic::endorsements_appointments"",""label"":""Endorsements Appointments"",""count"":1}]"
2010-W42,2010-10-18,2010-10-24,1,1,0,0,1,2,1,0,0,1,Media Communications,topic::media_communications,1,Nbc,org::nbc,1,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":1},{""node"":""org::nbc"",""label"":""Nbc"",""count"":1}]"
2010-W43,2010-10-25,2010-10-31,2,2,0,0,2,2,1,0,0,2,Media Communications,topic::media_communications,2,Nbc,org::nbc,2,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":2},{""node"":""org::nbc"",""label"":""Nbc"",""count"":2}]"
2010-W44,2010-11-01,2010-11-07,2,2,0,0,2,6,7,0,1,1,Media Communications,topic::media_communications,1,Fox News,org::fox news,1,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":1},{""node"":""org::fox news"",""label"":""Fox News"",""count"":1},{""node"":""per::g"",""label"":""G"",""count"":1},{""node"":""per::reta van susteren"",""label"":""Reta Van Susteren"",""count"":1},{""node"":""topic::endorsements_appointments"",""label"":""Endorsements Appointments"",""count"":1},{""node"":""org::nbc"",""label"":""Nbc"",""count"":1}]"
2010-W45,2010-11-08,2010-11-14,1,1,0,0,1,2,1,0,0,1,Media Communications,topic::media_communications,1,Nbc,org::nbc,1,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":1},{""node"":""org::nbc"",""label"":""Nbc"",""count"":1}]"
2010-W46,2010-11-15,2010-11-21,3,3,0,0,3,5,5,0,1,2,Media Communications,topic::media_communications,3,G,per::g,1,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":3},{""node"":""per::g"",""label"":""G"",""count"":1},{""node"":""per::reta van susteren"",""label"":""Reta Van Susteren"",""count"":1},{""node"":""org::nbc"",""label"":""Nbc"",""count"":1},{""node"":""per::donald trump"",""label"":""Donald Trump"",""count"":1}]"
2010-W47,2010-11-22,2010-11-28,4,4,0,0,4,8,10,0,1,3,Media Communications,topic::media_communications,3,Obama,per::obama,1,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":3},{""node"":""topic::defense_military_veterans"",""label"":""Defense Military Veterans"",""count"":1},{""node"":""per::obama"",""label"":""Obama"",""count"":1},{""node"":""per::pre"",""label"":""Pre"",""count"":1},{""node"":""org::cnn"",""label"":""Cnn"",""count"":1},{""node"":""org::nbc"",""label"":""Nbc"",""count"":1},{""node"":""org::qvc"",""label"":""Qvc"",""count"":1},{""node"":""per::hi"",""label"":""Hi"",""count"":1}]"
2010-W48,2010-11-29,2010-12-05,2,2,0,0,2,2,1,0,0,2,Endorsements Appointments,topic::endorsements_appointments,2,Nbc,org::nbc,1,"[{""node"":""topic::endorsements_appointments"",""label"":""Endorsements Appointments"",""count"":2},{""node"":""org::nbc"",""label"":""Nbc"",""count"":1}]"
2010-W49,2010-12-06,2010-12-12,2,2,0,0,2,2,1,0,0,2,Endorsements Appointments,topic::endorsements_appointments,2,Brand,per::brand,1,"[{""node"":""topic::endorsements_appointments"",""label"":""Endorsements Appointments"",""count"":2},{""node"":""per::brand"",""label"":""Brand"",""count"":1}]"
2010-W50,2010-12-13,2010-12-19,5,5,0,0,5,7,7,0,2,3,Media Communications,topic::media_communications,4,Cnn,org::cnn,2,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":4},{""node"":""org::cnn"",""label"":""Cnn"",""count"":2},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":1},{""node"":""loc::new york"",""label"":""New York"",""count"":1},{""node"":""loc::las vegas"",""label"":""Las Vegas"",""count"":1},{""node"":""loc::tower"",""label"":""Tower"",""count"":1},{""node"":""per::larry"",""label"":""Larry"",""count"":1}]"
2010-W51,2010-12-20,2010-12-26,1,1,0,0,1,1,0,0,0,1,Media Communications,topic::media_communications,1,,,0,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":1}]"
2010-W52,2010-12-27,2011-01-02,1,1,0,0,1,1,0,0,0,1,Health Public Health,topic::health_public_health,1,,,0,"[{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":1}]"
2011-W02,2011-01-10,2011-01-16,3,3,0,0,3,7,15,0,1,2,Media Communications,topic::media_communications,3,Nbc,org::nbc,2,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":3},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":3},{""node"":""org::nbc"",""label"":""Nbc"",""count"":2},{""node"":""per::jimmy fallon"",""label"":""Jimmy Fallon"",""count"":2},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":1},{""node"":""org::f"",""label"":""F"",""count"":1},{""node"":""per::neil cavuto"",""label"":""Neil Cavuto"",""count"":1}]"
2011-W03,2011-01-17,2011-01-23,2,2,0,0,2,3,3,0,1,1,Media Communications,topic::media_communications,2,Fox & Friends,org::fox & friends,1,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":2},{""node"":""org::fox & friends"",""label"":""Fox & Friends"",""count"":1},{""node"":""per::neil cavuto"",""label"":""Neil Cavuto"",""count"":1}]"
2011-W04,2011-01-24,2011-01-30,2,2,0,0,2,3,2,1,1,0,Energy Environment,topic::energy_environment,2,China,loc::china,1,"[{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":2},{""node"":""loc::china"",""label"":""China"",""count"":1},{""node"":""loc::america"",""label"":""America"",""count"":1}]"
2011-W05,2011-01-31,2011-02-06,2,2,0,0,2,3,3,0,1,1,Media Communications,topic::media_communications,2,Qvc,org::qvc,1,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":2},{""node"":""org::qvc"",""label"":""Qvc"",""count"":1},{""node"":""per::mel"",""label"":""Mel"",""count"":1}]"
2011-W06,2011-02-07,2011-02-13,3,3,0,0,3,7,13,0,1,2,Media Communications,topic::media_communications,3,Morgan,per::morgan,1,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":3},{""node"":""per::morgan"",""label"":""Morgan"",""count"":1},{""node"":""per::pier"",""label"":""Pier"",""count"":1},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":1},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":1},{""node"":""loc::washington dc"",""label"":""Washington Dc"",""count"":1},{""node"":""org::cpac"",""label"":""Cpac"",""count"":1}]"
2011-W07,2011-02-14,2011-02-20,8,8,0,0,8,13,21,0,7,1,Media Communications,topic::media_communications,6,Cnn,org::cnn,1,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":6},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":3},{""node"":""org::cnn"",""label"":""Cnn"",""count"":1},{""node"":""loc::dc"",""label"":""Dc"",""count"":1},{""node"":""loc::washington"",""label"":""Washington"",""count"":1},{""node"":""org::cpac"",""label"":""Cpac"",""count"":1},{""node"":""org::foxnews"",""label"":""Foxnews"",""count"":1},{""node"":""topic::elections_campaigns"",""label"":""Elections Campaigns"",""count"":1},{""node"":""per::donald"",""label"":""Donald"",""count"":1},{""node"":""topic::endorsements_appointments"",""label"":""Endorsements Appointments"",""count"":1},{""node"":""per::hi"",""label"":""Hi"",""count"":1},{""node"":""per::donald trump"",""label"":""Donald Trump"",""count"":1}]"
2011-W08,2011-02-21,2011-02-27,2,2,0,0,2,4,4,0,2,0,Media Communications,topic::media_communications,2,Donald Trump,per::donald trump,1,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":2},{""node"":""per::donald trump"",""label"":""Donald Trump"",""count"":1},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":1},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":1}]"
2011-W09,2011-02-28,2011-03-06,7,7,0,0,7,6,7,0,5,2,Media Communications,topic::media_communications,7,Donald Trump,per::donald trump,2,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":7},{""node"":""per::donald trump"",""label"":""Donald Trump"",""count"":2},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":2},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":1},{""node"":""org::nbc"",""label"":""Nbc"",""count"":1},{""node"":""per::david letterman"",""label"":""David Letterman"",""count"":1}]"
2011-W10,2011-03-07,2011-03-13,5,5,0,0,5,5,7,0,3,2,Media Communications,topic::media_communications,4,Neil Cavuto,per::neil cavuto,1,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":4},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":2},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":1},{""node"":""per::neil cavuto"",""label"":""Neil Cavuto"",""count"":1},{""node"":""org::nbc"",""label"":""Nbc"",""count"":1}]"
2011-W11,2011-03-14,2011-03-20,14,14,0,0,14,13,18,1,8,5,Media Communications,topic::media_communications,12,Fox News,org::fox news,1,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":12},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":2},{""node"":""mention::lisalampanelli"",""label"":""@lisalampanelli"",""count"":1},{""node"":""topic::social_culture_education"",""label"":""Social Culture Education"",""count"":1},{""node"":""topic::elections_campaigns"",""label"":""Elections Campaigns"",""count"":1},{""node"":""org::fox news"",""label"":""Fox News"",""count"":1},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":1},{""node"":""org::gma"",""label"":""Gma"",""count"":1},{""node"":""mention::gma"",""label"":""@gma"",""count"":1},{""node"":""org::cnbc"",""label"":""Cnbc"",""count"":1},{""node"":""per::larry kudlow"",""label"":""Larry Kudlow"",""count"":1},{""node"":""per::donald trump"",""label"":""Donald Trump"",""count"":1}]"
2011-W12,2011-03-21,2011-03-27,7,7,0,0,7,6,9,0,6,1,Media Communications,topic::media_communications,6,Fox And Friends,org::fox and friends,1,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":6},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":3},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":1},{""node"":""org::fox and friends"",""label"":""Fox And Friends"",""count"":1},{""node"":""org::g"",""label"":""G"",""count"":1},{""node"":""org::cnn"",""label"":""Cnn"",""count"":1}]"
2011-W13,2011-03-28,2011-04-03,7,7,0,0,7,9,11,0,5,2,Media Communications,topic::media_communications,6,Donald J. Trump,per::donald j. trump,1,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":6},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":2},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":2},{""node"":""topic::endorsements_appointments"",""label"":""Endorsements Appointments"",""count"":1},{""node"":""per::donald j. trump"",""label"":""Donald J. Trump"",""count"":1},{""node"":""org::f"",""label"":""F"",""count"":1},{""node"":""org::fox news"",""label"":""Fox News"",""count"":1},{""node"":""per::bill o ' reilly"",""label"":""Bill O ' Reilly"",""count"":1},{""node"":""org::nbc"",""label"":""Nbc"",""count"":1}]"
2011-W15,2011-04-11,2011-04-17,1,1,0,0,1,3,3,0,0,1,Media Communications,topic::media_communications,1,,,0,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":1},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":1},{""node"":""hashtag::trumpvlog"",""label"":""#trumpvlog"",""count"":1}]"
2011-W16,2011-04-18,2011-04-24,1,1,0,0,1,4,6,0,1,0,Endorsements Appointments,topic::endorsements_appointments,1,,,0,"[{""node"":""topic::endorsements_appointments"",""label"":""Endorsements Appointments"",""count"":1},{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":1},{""node"":""mention::todayshow"",""label"":""@todayshow"",""count"":1},{""node"":""mention::gma"",""label"":""@gma"",""count"":1}]"
2011-W17,2011-04-25,2011-05-01,2,2,0,0,2,6,11,0,2,0,Media Communications,topic::media_communications,2,Nbc,org::nbc,1,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":2},{""node"":""topic::social_culture_education"",""label"":""Social Culture Education"",""count"":1},{""node"":""mention::donaldjtrumpjr"",""label"":""@donaldjtrumpjr"",""count"":1},{""node"":""mention::ivankatrump"",""label"":""@ivankatrump"",""count"":1},{""node"":""mention::erictrump"",""label"":""@erictrump"",""count"":1},{""node"":""org::nbc"",""label"":""Nbc"",""count"":1}]"
2011-W18,2011-05-02,2011-05-08,1,1,0,0,1,2,1,0,1,0,Elections Campaigns,topic::elections_campaigns,1,,,0,"[{""node"":""topic::elections_campaigns"",""label"":""Elections Campaigns"",""count"":1},{""node"":""mention::oreillyfactor"",""label"":""@oreillyfactor"",""count"":1}]"
2011-W19,2011-05-09,2011-05-15,3,3,0,0,3,5,7,0,2,1,Media Communications,topic::media_communications,3,,,0,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":3},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":1},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":1},{""node"":""mention::foxandfriends"",""label"":""@foxandfriends"",""count"":1},{""node"":""hashtag::trumpvlog"",""label"":""#trumpvlog"",""count"":1}]"
2011-W20,2011-05-16,2011-05-22,5,5,0,0,5,7,5,0,3,2,Media Communications,topic::media_communications,3,Trump,per::trump,1,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":3},{""node"":""per::trump"",""label"":""Trump"",""count"":1},{""node"":""topic::elections_campaigns"",""label"":""Elections Campaigns"",""count"":1},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":1},{""node"":""hashtag::missusa"",""label"":""#missusa"",""count"":1},{""node"":""hashtag::trumpvlog"",""label"":""#trumpvlog"",""count"":1},{""node"":""mention::apprenticenbc"",""label"":""@apprenticenbc"",""count"":1}]"
2011-W21,2011-05-23,2011-05-29,4,4,0,0,4,8,10,0,2,2,Media Communications,topic::media_communications,3,Mar,per::mar,1,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":3},{""node"":""mention::foxandfriends"",""label"":""@foxandfriends"",""count"":1},{""node"":""topic::endorsements_appointments"",""label"":""Endorsements Appointments"",""count"":1},{""node"":""per::mar"",""label"":""Mar"",""count"":1},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":1},{""node"":""loc::trump tower"",""label"":""Trump Tower"",""count"":1},{""node"":""hashtag::missusa"",""label"":""#missusa"",""count"":1},{""node"":""topic::defense_military_veterans"",""label"":""Defense Military Veterans"",""count"":1}]"
