week_id,week_start,week_end,posts_processed,retruths,original_posts,unique_nodes,edge_count,negative_posts,neutral_posts,positive_posts,top_topic,top_topic_node,top_topic_count,top_entity,top_entity_node,top_entity_count,top_nodes_json
2025-W21,2025-05-19,2025-05-25,41,3,38,83,341,8,7,26,Media Communications,topic::media_communications,16,United States,loc::united states,8,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":16},{""node"":""topic::defense_military_veterans"",""label"":""Defense Military Veterans"",""count"":9},{""node"":""topic::congress_governance"",""label"":""Congress Governance"",""count"":8},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":8},{""node"":""loc::united states"",""label"":""United States"",""count"":8},{""node"":""topic::foreign_policy_diplomacy"",""label"":""Foreign Policy Diplomacy"",""count"":7},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":6},{""node"":""loc::u. s"",""label"":""U. S"",""count"":5},{""node"":""topic::elections_campaigns"",""label"":""Elections Campaigns"",""count"":4},{""node"":""topic::endorsements_appointments"",""label"":""Endorsements Appointments"",""count"":4}]"
2025-W22,2025-05-26,2025-06-01,64,4,60,101,440,14,7,43,Media Communications,topic::media_communications,18,United States,loc::united states,7,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":18},{""node"":""topic::endorsements_appointments"",""label"":""Endorsements Appointments"",""count"":13},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":12},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":11},{""node"":""topic::foreign_policy_diplomacy"",""label"":""Foreign Policy Diplomacy"",""count"":8},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":7},{""node"":""loc::united states"",""label"":""United States"",""count"":7},{""node"":""loc::america"",""label"":""America"",""count"":7},{""node"":""topic::congress_governance"",""label"":""Congress Governance"",""count"":6},{""node"":""topic::immigration_border"",""label"":""Immigration Border"",""count"":5}]"
2025-W23,2025-06-02,2025-06-08,49,3,46,88,394,23,8,18,Media Communications,topic::media_communications,23,B,per::b,5,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":23},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":12},{""node"":""topic::foreign_policy_diplomacy"",""label"":""Foreign Policy Diplomacy"",""count"":10},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":9},{""node"":""topic::congress_governance"",""label"":""Congress Governance"",""count"":9},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":7},{""node"":""topic::immigration_border"",""label"":""Immigration Border"",""count"":5},{""node"":""per::b"",""label"":""B"",""count"":5},{""node"":""per::iden"",""label"":""Iden"",""count"":4},{""node"":""loc::china"",""label"":""China"",""count"":4}]"
2025-W24,2025-06-09,2025-06-15,58,2,56,71,299,22,5,31,Media Communications,topic::media_communications,18,Los Angeles,loc::los angeles,11,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":18},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":17},{""node"":""topic::defense_military_veterans"",""label"":""Defense Military Veterans"",""count"":14},{""node"":""topic::foreign_policy_diplomacy"",""label"":""Foreign Policy Diplomacy"",""count"":12},{""node"":""loc::los angeles"",""label"":""Los Angeles"",""count"":11},{""node"":""loc::america"",""label"":""America"",""count"":9},{""node"":""loc::iran"",""label"":""Iran"",""count"":6},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":5},{""node"":""org::national guard"",""label"":""National Guard"",""count"":5},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":5}]"
2025-W25,2025-06-16,2025-06-22,70,1,69,113,664,18,7,45,Media Communications,topic::media_communications,31,America,loc::america,10,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":31},{""node"":""topic::foreign_policy_diplomacy"",""label"":""Foreign Policy Diplomacy"",""count"":16},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":15},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":11},{""node"":""topic::immigration_border"",""label"":""Immigration Border"",""count"":10},{""node"":""loc::america"",""label"":""America"",""count"":10},{""node"":""loc::iran"",""label"":""Iran"",""count"":10},{""node"":""topic::congress_governance"",""label"":""Congress Governance"",""count"":9},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":9},{""node"":""per::trump"",""label"":""Trump"",""count"":7}]"
2025-W26,2025-06-23,2025-06-29,111,5,106,118,605,41,18,52,Media Communications,topic::media_communications,43,Iran,loc::iran,21,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":43},{""node"":""topic::foreign_policy_diplomacy"",""label"":""Foreign Policy Diplomacy"",""count"":33},{""node"":""loc::iran"",""label"":""Iran"",""count"":21},{""node"":""topic::congress_governance"",""label"":""Congress Governance"",""count"":21},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":20},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":16},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":16},{""node"":""loc::israel"",""label"":""Israel"",""count"":12},{""node"":""topic::defense_military_veterans"",""label"":""Defense Military Veterans"",""count"":11},{""node"":""loc::america"",""label"":""America"",""count"":9}]"
2025-W27,2025-06-30,2025-07-06,74,4,70,112,523,14,12,48,Media Communications,topic::media_communications,30,America,loc::america,8,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":30},{""node"":""topic::congress_governance"",""label"":""Congress Governance"",""count"":29},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":18},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":9},{""node"":""loc::america"",""label"":""America"",""count"":8},{""node"":""topic::foreign_policy_diplomacy"",""label"":""Foreign Policy Diplomacy"",""count"":7},{""node"":""topic::endorsements_appointments"",""label"":""Endorsements Appointments"",""count"":7},{""node"":""loc::united states"",""label"":""United States"",""count"":6},{""node"":""org::congress"",""label"":""Congress"",""count"":6},{""node"":""loc::country"",""label"":""Country"",""count"":5}]"
2025-W28,2025-07-07,2025-07-13,57,7,50,111,687,15,11,31,Media Communications,topic::media_communications,29,Trump,per::trump,6,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":29},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":11},{""node"":""topic::economy_trade_taxes"",""label"":""Economy Trade Taxes"",""count"":9},{""node"":""topic::foreign_policy_diplomacy"",""label"":""Foreign Policy Diplomacy"",""count"":8},{""node"":""topic::elections_campaigns"",""label"":""Elections Campaigns"",""count"":8},{""node"":""per::trump"",""label"":""Trump"",""count"":6},{""node"":""topic::endorsements_appointments"",""label"":""Endorsements Appointments"",""count"":6},{""node"":""loc::america"",""label"":""America"",""count"":5},{""node"":""topic::congress_governance"",""label"":""Congress Governance"",""count"":5},{""node"":""org::fbi"",""label"":""Fbi"",""count"":4}]"
2025-W29,2025-07-14,2025-07-20,83,8,75,141,719,18,17,48,Media Communications,topic::media_communications,35,Congress,org::congress,10,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":35},{""node"":""topic::congress_governance"",""label"":""Congress Governance"",""count"":21},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":18},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":15},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":15},{""node"":""topic::defense_military_veterans"",""label"":""Defense Military Veterans"",""count"":13},{""node"":""org::congress"",""label"":""Congress"",""count"":10},{""node"":""per::trump"",""label"":""Trump"",""count"":7},{""node"":""topic::immigration_border"",""label"":""Immigration Border"",""count"":7},{""node"":""topic::endorsements_appointments"",""label"":""Endorsements Appointments"",""count"":7}]"
2025-W30,2025-07-21,2025-07-27,75,7,68,127,656,17,13,45,Media Communications,topic::media_communications,35,U. S,loc::u. s,9,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":35},{""node"":""topic::foreign_policy_diplomacy"",""label"":""Foreign Policy Diplomacy"",""count"":15},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":13},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":10},{""node"":""topic::endorsements_appointments"",""label"":""Endorsements Appointments"",""count"":10},{""node"":""loc::u. s"",""label"":""U. S"",""count"":9},{""node"":""per::trump"",""label"":""Trump"",""count"":9},{""node"":""topic::congress_governance"",""label"":""Congress Governance"",""count"":8},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":7},{""node"":""topic::elections_campaigns"",""label"":""Elections Campaigns"",""count"":7}]"
2025-W31,2025-07-28,2025-08-03,81,10,71,128,750,32,17,32,Media Communications,topic::media_communications,44,United States,loc::united states,7,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":44},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":14},{""node"":""topic::foreign_policy_diplomacy"",""label"":""Foreign Policy Diplomacy"",""count"":13},{""node"":""topic::congress_governance"",""label"":""Congress Governance"",""count"":12},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":11},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":10},{""node"":""topic::endorsements_appointments"",""label"":""Endorsements Appointments"",""count"":8},{""node"":""loc::united states"",""label"":""United States"",""count"":7},{""node"":""loc::america"",""label"":""America"",""count"":6},{""node"":""loc::usa"",""label"":""Usa"",""count"":6}]"
2025-W32,2025-08-04,2025-08-10,73,8,65,80,236,19,14,40,Media Communications,topic::media_communications,32,White House,loc::white house,7,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":32},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":19},{""node"":""topic::foreign_policy_diplomacy"",""label"":""Foreign Policy Diplomacy"",""count"":12},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":8},{""node"":""topic::endorsements_appointments"",""label"":""Endorsements Appointments"",""count"":7},{""node"":""loc::white house"",""label"":""White House"",""count"":7},{""node"":""topic::economy_trade_taxes"",""label"":""Economy Trade Taxes"",""count"":6},{""node"":""per::trump"",""label"":""Trump"",""count"":5},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":4},{""node"":""topic::defense_military_veterans"",""label"":""Defense Military Veterans"",""count"":4}]"
2025-W33,2025-08-11,2025-08-17,77,6,71,96,343,17,19,41,Media Communications,topic::media_communications,27,D. C,loc::d. c,5,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":27},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":19},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":19},{""node"":""topic::endorsements_appointments"",""label"":""Endorsements Appointments"",""count"":16},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":12},{""node"":""topic::foreign_policy_diplomacy"",""label"":""Foreign Policy Diplomacy"",""count"":9},{""node"":""loc::d. c"",""label"":""D. C"",""count"":5},{""node"":""loc::russia"",""label"":""Russia"",""count"":5},{""node"":""loc::america"",""label"":""America"",""count"":4},{""node"":""loc::alaska"",""label"":""Alaska"",""count"":4}]"
2025-W34,2025-08-18,2025-08-24,93,6,87,176,1170,24,11,58,Media Communications,topic::media_communications,35,U. S,loc::u. s,13,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":35},{""node"":""topic::congress_governance"",""label"":""Congress Governance"",""count"":20},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":18},{""node"":""topic::foreign_policy_diplomacy"",""label"":""Foreign Policy Diplomacy"",""count"":18},{""node"":""topic::defense_military_veterans"",""label"":""Defense Military Veterans"",""count"":14},{""node"":""loc::u. s"",""label"":""U. S"",""count"":13},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":13},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":11},{""node"":""topic::endorsements_appointments"",""label"":""Endorsements Appointments"",""count"":11},{""node"":""loc::united states"",""label"":""United States"",""count"":10}]"
2025-W35,2025-08-25,2025-08-31,64,4,60,86,329,24,10,30,Law Justice Crime,topic::law_justice_crime,24,Chicago,loc::chicago,4,"[{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":24},{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":24},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":8},{""node"":""topic::congress_governance"",""label"":""Congress Governance"",""count"":7},{""node"":""topic::foreign_policy_diplomacy"",""label"":""Foreign Policy Diplomacy"",""count"":5},{""node"":""topic::endorsements_appointments"",""label"":""Endorsements Appointments"",""count"":4},{""node"":""loc::chicago"",""label"":""Chicago"",""count"":4},{""node"":""loc::dc"",""label"":""Dc"",""count"":4},{""node"":""loc::america"",""label"":""America"",""count"":4},{""node"":""loc::white house"",""label"":""White House"",""count"":4}]"
2025-W36,2025-09-01,2025-09-07,39,2,37,76,379,21,7,11,Law Justice Crime,topic::law_justice_crime,15,America,loc::america,5,"[{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":15},{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":11},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":6},{""node"":""topic::foreign_policy_diplomacy"",""label"":""Foreign Policy Diplomacy"",""count"":6},{""node"":""loc::america"",""label"":""America"",""count"":5},{""node"":""topic::endorsements_appointments"",""label"":""Endorsements Appointments"",""count"":4},{""node"":""loc::united states"",""label"":""United States"",""count"":4},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":3},{""node"":""loc::chicago"",""label"":""Chicago"",""count"":3},{""node"":""loc::russia"",""label"":""Russia"",""count"":3}]"
2025-W37,2025-09-08,2025-09-14,51,3,48,87,366,13,9,29,Media Communications,topic::media_communications,24,America,loc::america,7,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":24},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":12},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":10},{""node"":""topic::defense_military_veterans"",""label"":""Defense Military Veterans"",""count"":8},{""node"":""loc::america"",""label"":""America"",""count"":7},{""node"":""topic::foreign_policy_diplomacy"",""label"":""Foreign Policy Diplomacy"",""count"":6},{""node"":""topic::congress_governance"",""label"":""Congress Governance"",""count"":6},{""node"":""loc::united states"",""label"":""United States"",""count"":4},{""node"":""per::charlie kirk"",""label"":""Charlie Kirk"",""count"":4},{""node"":""topic::elections_campaigns"",""label"":""Elections Campaigns"",""count"":4}]"
2025-W38,2025-09-15,2025-09-21,59,8,51,143,918,23,12,24,Media Communications,topic::media_communications,31,Dj,per::dj,7,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":31},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":24},{""node"":""topic::foreign_policy_diplomacy"",""label"":""Foreign Policy Diplomacy"",""count"":13},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":9},{""node"":""topic::endorsements_appointments"",""label"":""Endorsements Appointments"",""count"":7},{""node"":""per::dj"",""label"":""Dj"",""count"":7},{""node"":""topic::congress_governance"",""label"":""Congress Governance"",""count"":6},{""node"":""loc::d. c"",""label"":""D. C"",""count"":5},{""node"":""loc::united states of america"",""label"":""United States Of America"",""count"":5},{""node"":""topic::defense_military_veterans"",""label"":""Defense Military Veterans"",""count"":5}]"
2025-W39,2025-09-22,2025-09-28,55,12,43,125,701,16,11,28,Media Communications,topic::media_communications,27,America,loc::america,9,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":27},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":19},{""node"":""topic::foreign_policy_diplomacy"",""label"":""Foreign Policy Diplomacy"",""count"":13},{""node"":""loc::america"",""label"":""America"",""count"":9},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":9},{""node"":""mention::rapidresponse47president"",""label"":""@rapidresponse47president"",""count"":7},{""node"":""mention::realdonaldtrump"",""label"":""@realdonaldtrump"",""count"":7},{""node"":""loc::united states"",""label"":""United States"",""count"":5},{""node"":""per::dj"",""label"":""Dj"",""count"":5},{""node"":""topic::endorsements_appointments"",""label"":""Endorsements Appointments"",""count"":4}]"
2025-W40,2025-09-29,2025-10-05,40,4,36,89,373,19,5,16,Media Communications,topic::media_communications,16,Gaza,loc::gaza,5,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":16},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":12},{""node"":""topic::foreign_policy_diplomacy"",""label"":""Foreign Policy Diplomacy"",""count"":8},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":5},{""node"":""loc::gaza"",""label"":""Gaza"",""count"":5},{""node"":""topic::congress_governance"",""label"":""Congress Governance"",""count"":5},{""node"":""org::hamas"",""label"":""Hamas"",""count"":5},{""node"":""topic::immigration_border"",""label"":""Immigration Border"",""count"":4},{""node"":""loc::israel"",""label"":""Israel"",""count"":4},{""node"":""topic::defense_military_veterans"",""label"":""Defense Military Veterans"",""count"":4}]"
2025-W41,2025-10-06,2025-10-12,22,2,20,64,284,5,3,14,Media Communications,topic::media_communications,10,United States,loc::united states,3,"[{""node"":""topic::media_communications"",""label"":""Media Communications"",""count"":10},{""node"":""topic::congress_governance"",""label"":""Congress Governance"",""count"":7},{""node"":""topic::law_justice_crime"",""label"":""Law Justice Crime"",""count"":6},{""node"":""topic::health_public_health"",""label"":""Health Public Health"",""count"":5},{""node"":""topic::defense_military_veterans"",""label"":""Defense Military Veterans"",""count"":4},{""node"":""topic::endorsements_appointments"",""label"":""Endorsements Appointments"",""count"":3},{""node"":""loc::united states"",""label"":""United States"",""count"":3},{""node"":""topic::elections_campaigns"",""label"":""Elections Campaigns"",""count"":3},{""node"":""topic::foreign_policy_diplomacy"",""label"":""Foreign Policy Diplomacy"",""count"":2},{""node"":""topic::energy_environment"",""label"":""Energy Environment"",""count"":2}]"
